Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.203118460518972,2.983978638184246,-33.8635604,18.6842402,-33.8635604,18.6842402,,,,,,,,,,,,900000,
00:15:00.000Z,00:30:00.000Z,17.203118460518972,2.983978638184246,,,,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,17.203117812462295,2.983978638184246,,,,,,,,,,,,,,,,240000,660000
00:45:00.000Z,01:00:00.000Z,17.203117576805322,2.983978638184246,,,,,,,,,,,,,,,,,900000
01:00:00.000Z,01:15:00.000Z,17.203117521818694,2.983978638184246,,,,,,,,,,,,,,,,240000,660000
01:15:00.000Z,01:30:00.000Z,17.20311737060547,2.983978638184246,-33.8635918,18.6842893,-33.8635918,18.6842893,,,,,,,,,,,,900000,
01:30:00.000Z,01:45:00.000Z,17.20311737060547,2.983978638184246,,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.20311737060547,2.983978638184246,-33.8635678,18.6842405,-33.8635678,18.6842405,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.20311737060547,2.983978638184246,-33.863611,18.6842137,-33.8635653,18.684274,,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,17.20311737060547,2.983978638184246,-33.8636011,18.6842523,-33.8635387,18.6842681,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.20311737060547,2.983978638184246,-33.863591,18.6842524,-33.863591,18.6842524,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,17.20311737060547,2.983978638184246,,,,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,17.203117497762044,2.983978638184246,,,,,,,,,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,17.203117297677434,2.983978638184246,,,,,,,,,,,,,,,,60000,840000
03:30:00.000Z,03:45:00.000Z,17.20311887404498,2.983978638184246,,,,,,,,,,,,,,,,720000,180000
03:45:00.000Z,04:00:00.000Z,17.2031192779541,2.983978638184246,,,,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.2031192779541,2.983978638184246,,,,,,,,,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,17.2031192779541,2.983978638184246,,,,,0.0033155318815261126,0.0033155318815261126,0.0033155318815261126,,,,,,,,,900000,
04:30:00.000Z,04:45:00.000Z,17.203118162888746,2.983978638184246,,,,,,,,,,,,,,,,720000,180000
04:45:00.000Z,05:00:00.000Z,17.20311746841822,2.983978638184246,,,,,,,,,,,,,,,,300000,600000
05:00:00.000Z,05:15:00.000Z,17.20311737060547,2.983978638184246,,,,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,17.20311737060547,2.983978638184246,,,,,,,,,,,,,,,,900000,
05:30:00.000Z,05:45:00.000Z,17.20311737060547,2.983978638184246,,,,,,,,,,,,,,,,900000,
05:45:00.000Z,06:00:00.000Z,17.20311727977934,2.983978638184246,,,,,,,,,,,,,,,,900000,
06:00:00.000Z,06:15:00.000Z,17.203117098127095,2.983978638184246,,,,,,,,,,,,,,,,900000,
06:15:00.000Z,06:30:00.000Z,17.203117352440245,2.983978638184246,,,,,,,,,,,,,,,,60000,840000
06:30:00.000Z,06:45:00.000Z,17.20311676458264,2.983978638184246,,,,,,,,,,,,,,,,840000,60000
06:45:00.000Z,07:00:00.000Z,17.203116721295295,2.983978638184246,,,,,,,,,,,,,,,,900000,
07:00:00.000Z,07:15:00.000Z,17.203116721295295,2.983978638184246,,,,,,,,,,,,,,,,900000,
