Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,16.979165649414064,2.53125,,,,,,,,,,,,,,,,420000,480000
00:15:00.000Z,00:30:00.000Z,16.97916575840541,2.53125,,,,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,16.979166459064096,2.53125,,,,,,,,,,,,,,,,360000,540000
00:45:00.000Z,01:00:00.000Z,16.97916692616988,2.53125,,,,,,,,,,,,,,,,,900000
01:00:00.000Z,01:15:00.000Z,16.97916692616988,2.53125,,,,,,,,,,,,,,,,,900000
01:15:00.000Z,01:30:00.000Z,16.97916726352406,2.53125,,,,,,,,,,,,,,,,300000,600000
01:30:00.000Z,01:45:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,16.979167938232422,2.53125,,,,,0.002812500111758709,0.002812500111758709,0.002812500111758709,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
02:45:00.000Z,03:00:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
03:00:00.000Z,03:15:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
03:15:00.000Z,03:30:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,16.979167938232422,2.53125,,,,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,16.979167938232422,2.53125,-33.8635969,18.6842568,-33.8635969,18.6842568,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,16.979167106824043,2.53125,,,,,,,,,,,,,,,,600000,300000
04:15:00.000Z,04:30:00.000Z,16.97916482778696,2.53125,,,,,,,,,,,,,,,,420000,480000
04:30:00.000Z,04:45:00.000Z,16.979164123535156,2.53125,,,,,,,,,,,,,,,,900000,
04:45:00.000Z,05:00:00.000Z,16.979164123535156,2.53125,,,,,,,,,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,16.979164123535156,2.53125,,,,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,16.979164568583172,2.53125,,,,,,,,,,,,,,,,900000,
05:30:00.000Z,05:45:00.000Z,16.97916543042218,2.53125,,,,,,,,3,,,,,600000,,,300000,
05:45:00.000Z,06:00:00.000Z,16.979165607028538,2.53125,,,,,,,,4,,,,,900000,,,,
06:00:00.000Z,06:15:00.000Z,16.451387793929488,194.96875,-33.8636497,18.6841046,-33.8635037,18.6850709,0.3383333161473274,0.5416666269302368,0.13500000536441803,299,,,,4,120000,,240000,,
06:15:00.000Z,06:30:00.000Z,13.890872274126325,113.05714285714286,-33.9148745,18.4244364,-33.9148745,18.4244364,0.16874998807907104,0.3374999761581421,0.0,174,,,,4,,300000,,,
06:30:00.000Z,06:45:00.000Z,9.157737777346657,181.14285714285714,-33.9776034,18.4636411,-33.9456131,18.4685149,0.1904761865735054,0.26428571343421936,0.11666665971279144,281,,,,,,720000,,,
06:45:00.000Z,07:00:00.000Z,8.062499872843425,158.7111111111111,-33.9774481,18.4654603,-33.9774315,18.4655405,0.21944443881511688,0.21944443881511688,0.21944443881511688,244,,,,,180000,720000,,,
07:00:00.000Z,07:15:00.000Z,16.97916603088379,5.333333333333333,,,,,,,,8,,,,,900000,,,,
07:15:00.000Z,07:30:00.000Z,16.97916603088379,5.333333333333333,,,,,,,,8,,,,,900000,,,,
07:30:00.000Z,07:45:00.000Z,16.97916603088379,5.333333333333333,,,,,,,,8,,,,,900000,,,,
07:45:00.000Z,08:00:00.000Z,16.979166051989967,5.333333333333333,,,,,,,,8,,,,,900000,,,,
08:00:00.000Z,08:15:00.000Z,16.979166136414676,5.333333333333333,,,,,0.00592592591419816,0.00592592591419816,0.00592592591419816,8,,,,,900000,,,,
08:15:00.000Z,08:30:00.000Z,16.979166136414676,5.333333333333333,,,,,,,,8,,,,,900000,,,,
08:30:00.000Z,08:45:00.000Z,16.979166136414676,5.333333333333333,,,,,,,,8,,,,,900000,,,,
08:45:00.000Z,09:00:00.000Z,19.512995875076076,5.333333333333333,,,,,,,,8,,,,,860275,39725,,,
09:00:00.000Z,09:15:00.000Z,16.97916603088379,4.622222222222222,,,,,,,,8,,,,,900000,,,,
09:15:00.000Z,09:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
09:30:00.000Z,09:45:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
09:45:00.000Z,10:00:00.000Z,16.979165693699873,,,,,,,,,,,,,,900000,,,,
10:00:00.000Z,10:15:00.000Z,16.979165266161463,,,,,,,,,,,,,,900000,,,,
10:15:00.000Z,10:30:00.000Z,16.979165266161463,,,,,,,,,,,,,,900000,,,,
10:30:00.000Z,10:45:00.000Z,16.979165266161463,,,,,,,,,,,,,,900000,,,,
10:45:00.000Z,11:00:00.000Z,22.488658868974326,98.18633270263672,,,,,0.5265245185792001,0.828666090965271,0.41474229097366333,155,,,,3,813623,86377,,,
11:00:00.000Z,11:15:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
11:15:00.000Z,11:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
11:30:00.000Z,11:45:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
11:45:00.000Z,12:00:00.000Z,16.97916521262987,,,,,,,,,,,,,,900000,,,,
12:00:00.000Z,12:15:00.000Z,16.97916434144392,,,,,,,,,2,,,,,900000,,,,
12:15:00.000Z,12:30:00.000Z,16.97916434144392,86.71001052856445,,,,,0.613858163356781,0.6752748489379883,0.5524414777755737,139,,,,3,900000,,,,
12:30:00.000Z,12:45:00.000Z,32.05776627608857,384.05583477020264,,,,,1.0207727656500887,1.5376148223876953,0.35795193910598755,576,,,,7,663600,236400,,,
12:45:00.000Z,13:00:00.000Z,16.97916603088379,17.852060317993164,,,,,0.297534316778183,0.297534316778183,0.297534316778183,28,,,,,900000,,,,
13:00:00.000Z,13:15:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
13:15:00.000Z,13:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
13:30:00.000Z,13:45:00.000Z,16.97916603088379,,,,,,,,,12,,,,,900000,,,,
13:45:00.000Z,14:00:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
14:00:00.000Z,14:15:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
14:15:00.000Z,14:30:00.000Z,16.97916603088379,,,,,,,,,10,,,,,900000,,,,
14:30:00.000Z,14:45:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
14:45:00.000Z,15:00:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
15:00:00.000Z,15:15:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
15:15:00.000Z,15:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
15:30:00.000Z,15:45:00.000Z,16.97916673738667,,,,,,,,,,,,,,900000,,,,
15:45:00.000Z,16:00:00.000Z,35.99708212289443,139.18711774196538,,,,,0.39191006618791663,0.4798193573951721,0.2869080901145935,256,,,,3,560723,298160,,,
16:00:00.000Z,16:15:00.000Z,30.214207787277914,203.10291404876796,,,,,1.1647130502928842,1.4914939403533936,0.6905282139778137,270,,,,3,90837,207497,,,
16:15:00.000Z,16:30:00.000Z,16.97916427067236,,,,,,,,,,,,,,,,,,
16:30:00.000Z,16:45:00.000Z,16.97916443731901,,,,,,,,,7,,,,,80915,,,,
16:45:00.000Z,17:00:00.000Z,16.979166124246934,,,,,,,,,,,,,,900000,,,,
17:00:00.000Z,17:15:00.000Z,16.97916676464837,19.127208709716797,,,,,0.3142511248588562,0.3142511248588562,0.3142511248588562,30,,,,,602546,,,,
17:15:00.000Z,17:30:00.000Z,16.97916685189329,,,,,,,,,,,,,,,,,,
17:30:00.000Z,17:45:00.000Z,16.97916685189329,,,,,,,,,,,,,,,,,,
17:45:00.000Z,18:00:00.000Z,31.054247600995552,233.03296676056914,,,,,0.570192803511119,1.1694297790527344,0.25078433752059937,378,,,,5,302991,220667,,,
18:00:00.000Z,18:15:00.000Z,16.97916603088379,1.1509895048803953,,,,,,,,7,,,,,900000,,,,
18:15:00.000Z,18:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
18:30:00.000Z,18:45:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
18:45:00.000Z,19:00:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
19:00:00.000Z,19:15:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
19:15:00.000Z,19:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
19:30:00.000Z,19:45:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
19:45:00.000Z,20:00:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
20:00:00.000Z,20:15:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
20:15:00.000Z,20:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
20:30:00.000Z,20:45:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
20:45:00.000Z,21:00:00.000Z,16.979166143597265,34.66487931774926,,,,,0.31878677010536194,0.31878677010536194,0.31878677010536194,54,,,,1,900000,,,,
21:00:00.000Z,21:15:00.000Z,34.379065317730465,182.34546041918924,,,,,0.7840382952665731,1.154130458831787,0.37606826424598694,280,,,,4,136299,272793,,,
21:15:00.000Z,21:30:00.000Z,16.979165409620204,,,,,,,,,,,,,,,,,,
21:30:00.000Z,21:45:00.000Z,20.31552922659027,58.870619893074036,,,,,1.0443894565105438,1.199316382408142,0.8894625306129456,102,,,,1,460862,52307,,,
21:45:00.000Z,22:00:00.000Z,16.97916603088379,,,,,,,,,5,,,,,900000,,,,
22:00:00.000Z,22:15:00.000Z,16.97916603088379,,,,,,,,,1,,,,,900000,,,,
22:15:00.000Z,22:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
22:30:00.000Z,22:45:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
22:45:00.000Z,23:00:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
23:00:00.000Z,23:15:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
23:15:00.000Z,23:30:00.000Z,16.97916603088379,,,,,,,,,,,,,,900000,,,,
