Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.20311737060547,112.64347702529835,,,,,,,,162,,,,,900000,,,,
00:15:00.000Z,00:30:00.000Z,17.20311737060547,112.64347702529835,,,,,,,,162,,,,,900000,,,,
00:30:00.000Z,00:45:00.000Z,17.203117561265607,112.64347702529835,,,,,,,,162,,,,,900000,,,,
00:45:00.000Z,01:00:00.000Z,17.203117833643987,112.64347702529835,,,,,,,,162,,,,,822337,,,,
01:00:00.000Z,01:15:00.000Z,17.203118293389874,112.64347702529835,,,,,,,,162,,,,,31199,,,,
01:15:00.000Z,01:30:00.000Z,17.20311826742538,112.64347702529835,,,,,21.72712512727421,28.473533630371094,8.110515594482422,162,,,,,,,,,
01:30:00.000Z,01:45:00.000Z,17.20311826742538,112.64347702529835,,,,,25.17608155183976,39.56757354736328,0.7847855687141418,162,,,,,,,,,
01:45:00.000Z,02:00:00.000Z,20.61845562359165,163.59266074255942,,,,,4.809239743386221,20.16677474975586,0.5,162,,,,,381186,52963,,,
02:00:00.000Z,02:15:00.000Z,17.203117232086512,112.6434914112534,-33.8636153,18.6841979,-33.8635838,18.6842006,,,,87,,,,,480000,,,420000,
02:15:00.000Z,02:30:00.000Z,17.203117582533096,112.6434914112534,-33.8636139,18.6841977,-33.8635715,18.6842016,,,,,,,,,,,,120000,780000
02:30:00.000Z,02:45:00.000Z,17.20311756134033,112.6434914112534,-33.863618,18.6842181,-33.863618,18.6842181,,,,,,,,,,,,120000,780000
02:45:00.000Z,03:00:00.000Z,17.203117980957032,112.6434914112534,-33.8635524,18.6842015,-33.8635524,18.6842015,,,,,,,,,,,,480000,420000
