Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms)
00:00:00.000Z,00:15:00.000Z,17.203117707196405,5.822147651006712,,,,,,,,,,,,,,,,540000,360000
00:15:00.000Z,00:30:00.000Z,17.203118006388348,5.822147651006712,,,,,,,,,,,,,,,,900000,
00:30:00.000Z,00:45:00.000Z,17.203118006388348,5.822147651006712,,,,,,,,,,,,,,,,900000,
00:45:00.000Z,01:00:00.000Z,17.203118006388348,5.822147651006712,,,,,,,,,,,,,,,,900000,
01:00:00.000Z,01:15:00.000Z,17.203118006388348,5.822147651006712,,,,,,,,,,,,,,,,,900000
01:15:00.000Z,01:30:00.000Z,17.20311787923177,5.822147651006712,,,,,,,,,,,,,,,,180000,720000
01:30:00.000Z,01:45:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
01:45:00.000Z,02:00:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
02:00:00.000Z,02:15:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
02:15:00.000Z,02:30:00.000Z,17.203117399949296,5.822147651006712,,,,,,,,,,,,,,,,900000,
02:30:00.000Z,02:45:00.000Z,17.203117377592093,5.822147651006712,,,,,,,,,,,,,,,,600000,300000
02:45:00.000Z,03:00:00.000Z,17.203117098127095,5.822147651006712,,,,,,,,,,,,,,,,,900000
03:00:00.000Z,03:15:00.000Z,17.203117352440245,5.822147651006712,,,,,,,,,,,,,,,,840000,60000
03:15:00.000Z,03:30:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
03:30:00.000Z,03:45:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
03:45:00.000Z,04:00:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
04:00:00.000Z,04:15:00.000Z,17.203118387858073,5.822147651006712,,,,,,,,,,,,,,,,900000,
04:15:00.000Z,04:30:00.000Z,17.203117847442627,5.822147651006712,,,,,,,,,,,,,,,,,900000
04:30:00.000Z,04:45:00.000Z,17.203117529551186,5.822147651006712,,,,,,,,,,,,,,,,600000,300000
04:45:00.000Z,05:00:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
05:00:00.000Z,05:15:00.000Z,17.20311737060547,5.822147651006712,,,,,,,,,,,,,,,,900000,
05:15:00.000Z,05:30:00.000Z,17.20311737060547,5.822147651006712,,,,,0.006469052750617266,0.006469052750617266,0.006469052750617266,,,,,,,,,900000,
05:30:00.000Z,05:45:00.000Z,17.20311752955119,5.822147651006712,,,,,,,,,,,,,,,,900000,
05:45:00.000Z,06:00:00.000Z,17.203117624918622,5.822147651006712,-33.8636362,18.6842556,-33.8636362,18.6842556,,,,,,,,,,,,840000,60000
06:00:00.000Z,06:15:00.000Z,17.203117847442627,5.822147651006712,,,,,,,,,,,,,,,,,900000
06:15:00.000Z,06:30:00.000Z,17.20311796400282,5.822147651006712,,,,,,,,,,,,,,,,660000,240000
06:30:00.000Z,06:45:00.000Z,17.203118006388348,5.822147651006712,,,,,,,,,,,,,,,,900000,
06:45:00.000Z,07:00:00.000Z,17.203118006388348,5.822147651006712,,,,,,,,,,,,,,,,900000,
07:00:00.000Z,07:15:00.000Z,17.203118175930445,5.822147651006712,,,,,,,,1,,,,,120000,,,780000,
07:15:00.000Z,07:30:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
07:30:00.000Z,07:45:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
07:45:00.000Z,08:00:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
08:00:00.000Z,08:15:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
08:15:00.000Z,08:30:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
08:30:00.000Z,08:45:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
08:45:00.000Z,09:00:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
09:00:00.000Z,09:15:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
09:15:00.000Z,09:30:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
09:30:00.000Z,09:45:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
09:45:00.000Z,10:00:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
10:00:00.000Z,10:15:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
10:15:00.000Z,10:30:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
10:30:00.000Z,10:45:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
10:45:00.000Z,11:00:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
11:00:00.000Z,11:15:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
11:15:00.000Z,11:30:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
11:30:00.000Z,11:45:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
11:45:00.000Z,12:00:00.000Z,17.2031192779541,5.822147651006712,,,,,,,,9,,,,,900000,,,,
12:00:00.000Z,12:15:00.000Z,17.203119247119293,5.822147651006712,,,,,,,,9,,,,,900000,,,,
12:15:00.000Z,12:30:00.000Z,17.203119046693043,5.822147651006712,,,,,,,,9,,,,,900000,,,,
12:30:00.000Z,12:45:00.000Z,17.20311763953086,5.822147651006712,,,,,,,,9,,,,,218674,,,,
12:45:00.000Z,13:00:00.000Z,32.67960318836091,97.8814317673378,-33.9111113,18.5515981,-33.9105554,18.5519604,0.3916666507720947,0.3916666507720947,0.3916666507720947,150,,,,4,,240000,,,
13:00:00.000Z,13:15:00.000Z,17.210662035189358,51.33332720214373,,,,,0.06111110746860504,0.06111110746860504,0.06111110746860504,86,,,,,877877,117,,,
13:15:00.000Z,13:30:00.000Z,26.03464409963034,71.35145987725356,,,,,0.2360042929649353,0.2360042929649353,0.2360042929649353,83,,,,,763046,136954,,,
13:30:00.000Z,13:45:00.000Z,20.455243298421724,77.80016434050086,,,,,0.5132083296775818,0.5132083296775818,0.5132083296775818,84,,,,,,50432,,,
13:45:00.000Z,14:00:00.000Z,17.203118086868724,54.999997018335385,,,,,0.06111111119389534,0.06111111119389534,0.06111111119389534,84,,,,,,,,,
14:00:00.000Z,14:15:00.000Z,23.075605801781407,54.999997018335385,,,,,,,,84,,,,,379288,91067,,,
14:15:00.000Z,14:30:00.000Z,104.7342886404671,76.6666658715561,-33.8636226,18.6841927,-33.8636226,18.6841927,,,,117,,,,,300000,,600000,,
14:30:00.000Z,14:45:00.000Z,138.10466586947442,679.822600238593,-33.8637501,18.6841602,-33.8608223,18.6858175,0.8315476751868098,1.7999999523162842,0.10333333164453506,770,,,,5,14146,161754,724100,,
14:45:00.000Z,15:00:00.000Z,156.3690685681171,1802.991457721381,-33.8589167,18.6890598,-33.8576317,18.6935708,1.8628862227039233,2.259999990463257,0.5099999904632568,1784,,,,14,,450,899550,,
15:00:00.000Z,15:15:00.000Z,78.47494133843315,680.7504800208536,-33.8636087,18.6851533,-33.8610156,18.6858219,1.6764408094170442,1.8300000429153442,0.8299999833106995,780,,,,7,480000,,420000,,
15:15:00.000Z,15:30:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
15:30:00.000Z,15:45:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
15:45:00.000Z,16:00:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
16:00:00.000Z,16:15:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
16:15:00.000Z,16:30:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
16:30:00.000Z,16:45:00.000Z,17.20311737060547,4.608938547486034,,,,,0.00512104295194149,0.00512104295194149,0.00512104295194149,7,,,,,900000,,,,
16:45:00.000Z,17:00:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
17:00:00.000Z,17:15:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
17:15:00.000Z,17:30:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
17:30:00.000Z,17:45:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
17:45:00.000Z,18:00:00.000Z,17.20311737060547,4.608938547486034,,,,,,,,7,,,,,900000,,,,
18:00:00.000Z,18:15:00.000Z,17.20311737060547,2.1508379888268156,,,,,,,,3,,,,,900000,,,,
18:15:00.000Z,18:30:00.000Z,17.20311737060547,,,,,,,,,3,,,,,900000,,,,
18:30:00.000Z,18:45:00.000Z,17.20311737060547,,,,,,,,,,,,,,900000,,,,
18:45:00.000Z,19:00:00.000Z,17.20311737060547,,,,,,,,,,,,,,900000,,,,
19:00:00.000Z,19:15:00.000Z,17.20311720157251,,,,,,,,,,,,,,900000,,,,
19:15:00.000Z,19:30:00.000Z,17.203117053668677,,,,,,,,,,,,,,900000,,,,
19:30:00.000Z,19:45:00.000Z,17.203117053668677,,,,,,,,,,,,,,900000,,,,
19:45:00.000Z,20:00:00.000Z,17.203117053668677,,,,,,,,,4,,,,,900000,,,,
20:00:00.000Z,20:15:00.000Z,67.2485302605743,510.16387516260147,,,,,0.7339944967274966,1.3465100526809692,0.10482802242040634,764,,,,8,123926,776074,,,
20:15:00.000Z,20:30:00.000Z,17.20311737060547,,,,,,,,,12,,,,,900000,,,,
